data_release,event_id,attacker_id,gender,birth_year,age_time_death,birth_admin0_id,birth_admin0_cow_id,birth_admin1_id,birth_city_id,birth_admin0_txt,birth_admin1_txt,birth_city_txt
02-Oct-20,-2129452379,-1914959104,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2129452379,1767547244,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2128930437,-1184386098,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2128770069,1333094654,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2127773380,592143491,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2126866627,495360120,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2125993008,-1044150233,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2125820374,-795055543,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2125582007,1962395970,Unknown,-1,-1,213,670,908422,-1783320437,Saudi Arabia,Saudi Arabia (Unknown),Unknown (Saudi Arabia)
02-Oct-20,-2125274181,727155470,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2124818877,-2080195536,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2123020174,-135992336,Male,1982,20,275,666,5387,831487368,Palestine,West Bank,Nablus
02-Oct-20,-2122594453,1522372649,Male,-1,-1,187,770,3219,-940111160,Pakistan,Punjab,Rahimyar Khan
02-Oct-20,-2122248392,1220897080,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2122063189,-673851421,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2122063189,1491528551,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2122063189,1746777770,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2121629020,309934450,Male,1984,21,275,666,5388,123551737,Palestine,Gaza,Khan Yunis
02-Oct-20,-2121563861,-1693096339,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2121563861,-1224151254,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2121563861,1496538942,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2120898580,19110369,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2120300926,-501481106,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2120300926,-516829119,Unknown,1979,32,203,365,105,-1045093003,Russia,Dagestan,Makhachkala
02-Oct-20,-2120112039,-1479129885,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2117600753,147507925,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2117415090,-1674971715,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2116822737,124071698,Male,1986,23,235,652,908441,-1029536178,Syria,Syria (Unknown),Unknown (Syria)
02-Oct-20,-2116483285,-921304771,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2116483285,2081719351,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2116483285,2032445356,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2114294757,1337224151,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2113977479,-1891226390,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2113883132,-883668526,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2113649386,1901565477,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2113533302,-1190668733,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2108866671,1270273244,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2108773937,-1732375567,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2108091409,-986430640,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2108018583,-59325765,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2106875803,-1083628608,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2105951685,1695931383,Male,1986,23,187,770,5655,1260579661,Pakistan,Pakistan (Unknown),Razmak
02-Oct-20,-2105747852,-1349072101,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2105618551,923205760,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2105618551,-466440574,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2105618551,1009875163,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2105618551,2144555557,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2105544268,-1271139542,Male,-1,-1,1,700,832,1750161400,Afghanistan,Hilmand,Unknown (Hilmand)
02-Oct-20,-2105261224,-1945897649,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2105261224,1496922438,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2104938427,1666127521,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2104427674,1654628533,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2104075238,405136740,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2103085903,-1174975364,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2103028799,-1001307188,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2102203019,16593936,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2102203019,1479412305,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2101445564,1033915410,Male,1979,23,275,666,908412,1878595805,Palestine,Palestine (Unknown),Unknown (Palestine)
02-Oct-20,-2100709530,-15233867,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2100543043,-1959615082,Male,1975,22,275,666,5387,1445564665,Palestine,West Bank,Unknown (West Bank)
02-Oct-20,-2100543043,-265560225,Male,-1,-1,275,666,5387,1445564665,Palestine,West Bank,Unknown (West Bank)
02-Oct-20,-2099835195,2091638049,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2098869386,1801735906,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2098849014,1562618281,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2098747131,272444091,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2097996479,1011124846,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2097887051,-196851632,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2097669240,18582774,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2097645099,-754804431,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2096686104,-329745984,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2096630011,79546721,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2094117472,1205458671,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2093236630,-1620521477,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2093236630,137942921,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2093236630,2028140822,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2092949258,1870685061,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2092550677,-425486498,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2092550677,735437809,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2091801788,393347114,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2091313813,-1549343280,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2090307727,851379772,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2090307727,1466612438,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2089089357,840225382,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2089086643,-1666583390,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2089067064,-1261012830,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2089067064,-2039891771,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2089067064,-124469125,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2089067064,-1210566060,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2089067064,1322538912,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2089067064,1786671743,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2088834352,67146535,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2088282966,-908254860,Female,1984,26,203,365,3551,-358727983,Russia,Ingushetia,Nazran
02-Oct-20,-2086717701,1006333774,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2086103794,-2144077332,Male,-1,-1,213,670,908422,-1783320437,Saudi Arabia,Saudi Arabia (Unknown),Unknown (Saudi Arabia)
02-Oct-20,-2084993003,1972297017,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2084861233,-566724164,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2084667199,-901564201,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2083469834,906448005,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2083469834,1447555426,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2081975484,795577899,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2081651973,-1335579231,Male,1980,22,275,666,908412,-1797203833,Palestine,Palestine (Unknown),Jenin
02-Oct-20,-2080316848,-2021134169,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2080151779,2144922072,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2079763944,1395848357,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2079763944,2083664605,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2079433614,-1512125261,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2077518950,313249401,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2075891390,-678195135,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2075493236,-1506453166,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2075393941,890149885,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2075258081,743068098,Female,1980,18,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2075202971,-1876888128,Unknown,-1,-1,1,700,828,296394028,Afghanistan,Farah,Unknown (Farah)
02-Oct-20,-2074558527,-719621428,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2074450697,-876933486,Male,1987,23,128,705,908356,-843447605,Kazakhstan,Kazakhstan (Unknown),Unknown (Kazakhstan)
02-Oct-20,-2073859854,1469547922,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2073230908,-1925787989,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2072362899,-999810256,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2072056429,-577260337,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2072056429,201795270,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2071951000,-919261738,Male,1979,24,275,666,908412,1878595805,Palestine,Palestine (Unknown),Unknown (Palestine)
02-Oct-20,-2071881802,1297288483,Male,-1,-1,1,700,832,1379123118,Afghanistan,Hilmand,Nawzad District
02-Oct-20,-2071594021,2107783598,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2071137074,1262704957,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2069803703,1026716994,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2068983806,-147020287,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2068869580,-1131959936,Male,-1,-1,49,710,1345,69225748,China,Xinjiang,Unknown (Xinjiang)
02-Oct-20,-2068839842,614016013,Male,-1,-1,1,700,830,1288214685,Afghanistan,Ghazni,Qarabagh District
02-Oct-20,-2068472533,-1584649410,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2068136155,428036480,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2067001384,-619776343,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2066570533,-393721596,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2065827889,80585129,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2065827889,241998152,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2065827889,1451711110,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2065603619,1747619206,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2065170597,1397833515,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2064661623,281332955,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2062258354,767563197,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2059016497,256661810,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2058655937,1406061528,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2058655937,1149101305,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2058531344,713101511,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2057948864,-1100927913,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2057301245,348487386,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2056898343,-1224274257,Male,1966,19,138,660,10002,1077885942,Lebanon,Lebanon (Unknown),Unknown (Lebanon)
02-Oct-20,-2055280517,2013518621,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2055260179,1333674015,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2054371336,81658479,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2054068438,-143269900,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2054068438,-596988458,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2054068438,1584321183,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2053162774,2118226953,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2052238418,20875930,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2050675758,1264667902,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2050313057,2059952450,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2050313057,1555556417,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2049156956,-436484,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2049156956,-704990643,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2049156956,-1417509494,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2048673828,-415542934,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2048642154,1400618231,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2048107587,492633139,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2046835124,-1506898733,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2046699396,-1004705720,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2046550065,-1462376910,Male,1982,19,228,780,108270,-1741904477,Sri Lanka,Sri Lanka (Unknown),Unknown (Sri Lanka)
02-Oct-20,-2046550065,-1811781995,Male,1981,20,228,780,108270,-1741904477,Sri Lanka,Sri Lanka (Unknown),Unknown (Sri Lanka)
02-Oct-20,-2046550065,2094960646,Male,-1,50,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2045960450,1281403181,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2045797237,-183602658,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2045498502,1098176294,Male,-1,18,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2045498502,-531593255,Male,-1,16,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2043469375,-2117780276,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2043283468,-2139399525,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2043283468,1942810434,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2042235178,58817123,Male,1987,20,187,770,3218,-1775546803,Pakistan,Khyber-Pakhtunkhwa,Peshawar
02-Oct-20,-2041578908,-2073127761,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2041425055,-575831171,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2041101255,1056674212,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2040881046,-1383536929,Female,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2038478748,-612928152,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2036854690,187639891,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2036306546,-1832810900,Unknown,-1,11,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2035417336,-967768897,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2031877575,1856202660,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2031405588,-1429013320,Male,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2030277298,-1978238133,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
02-Oct-20,-2030048427,-1359639696,Unknown,-1,-1,301,0,5656,1523635399,Unknown,Unknown (Unknown),Unknown
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
